,id,comment,reviewerName,updateDate,totalPoint,photoCount,reviewPhotos,shopId,shopName,stylerId,stylerName,stylerLevel,stylerActive,productName,userChargedPrice,complianceStatus,blindAt,retreatment,reply,replyable
182,1009814,오래 유지하고 싶어서 컬을 강하게 부탁드렸는데 예쁘게 잘 해 주셨어요. 이은샘 친절하시고 실력도 좋으시고~ 믿고 가는 반함헤어입니다~!,정*명 ,4달 전,4.5,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/dTj4Wi/btqAHHlIHuw/jxEUfvCo797RkMgqnsLK3K/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/dTj4Wi/btqAHHlIHuw/jxEUfvCo797RkMgqnsLK3K/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/dTj4Wi/btqAHHlIHuw/jxEUfvCo797RkMgqnsLK3K/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,13847.0,이은,수석디자이너,True,시세이도 셋팅,0,NORMAL,,FRESH,{},False
183,992660,이름그대로 반함입니다 매번!!   반할만큼 친절하고 센스있는 디자이너님들과 반할만큼 예쁜 머리로 항상 기분좋게 하고갑니다~ 세심하게 챙겨주신것들로 잘 관리하고 담에 또갈게요! 이은쌤 감사합니다 최고에요정말      ,김*원,5달 전,5.0,0,[],1076,반함,13847.0,이은,수석디자이너,True,여신머리 고데기펌,0,NORMAL,,RETREATMENT,{},False
200,939883,머리숱이 많고 모발이 굵은편이라 펌이 잘 나오지 않을까 걱정했는데 잘 나왔어요~ 새세하게 잘 챙겨주셔서 불편함없이 머리하고 왔습니당 머리 말리면서 스타일링 하는 법도 자세하게 알려주셨어요 제가 잘 할 수 있을진 모르겠지만 ㅋㅋㅋ 감사합니다 머리 풀리면 또 갈게요!  ,이*리,6달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/x0euz/btqzFd5A0hK/eWjRyouYgCzwZlnOvFqRn1/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/x0euz/btqzFd5A0hK/eWjRyouYgCzwZlnOvFqRn1/img.png', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/x0euz/btqzFd5A0hK/eWjRyouYgCzwZlnOvFqRn1/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,13847.0,이은,수석디자이너,True,여신머리 고데기펌,0,NORMAL,,FRESH,{},False
199,939949,너무너무 맘에 들어요! 생각해놨던 머리보다 더 맘에 드네용ㅎ 펌할지 염색할지 많이 고민했는데 펌하길 잘한 것 같아요 ㅎㅎ 머리도 하나도 안상한 것 같아욥 다음에 머리 풀리면 또 하러갈게요~  ,김*영,6달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/jL8GP/btqzC9wMzTm/nkCV8NjclcWuL82EGudbB0/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/jL8GP/btqzC9wMzTm/nkCV8NjclcWuL82EGudbB0/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/jL8GP/btqzC9wMzTm/nkCV8NjclcWuL82EGudbB0/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,1958.0,히로,원장,True,여신머리 고데기펌,0,NORMAL,,FRESH,{},False
198,958221,"항상 여러가지 잘 맞춰주시려고 노력하셔서... 만족 1,000%예여 원하는 것보다 더 잘해주셔서 오늘도 또 감사드려요^^",서*화,6달 전,5.0,0,[],1076,반함,,,,False,뿌리염색 (3cm),0,NORMAL,,RETREATMENT,{},False
197,967808,검색중에 우연히 알게된 고데기펌! 고데기펌 하기엔  제머리가  짧았는데도 하고 싶은건 해야 직성이 풀려서  하고 기르려고 했는데 무지 맘에 듭니다. 남편이 펌머리 예쁘다고 한건 첨이구요.ㅎ 손질방법까지 직접 연습하게 해주시고 곰손인 제게 손질 잘한다고 칭찬해주시고 앞머리 궁금해하니까 손질법 또 친절하게 알려주셔서 감사했어요.왕롤없다니까 선물해주시고 완전 감사해요.히로원장님.적극 추천드려요. 꼭 재방문할께요~,민*미,5달 전,5.0,0,[],1076,반함,1958.0,히로,원장,True,여신머리 고데기펌,0,NORMAL,,FRESH,{},False
196,968174,파마가 잘 안되는 머리여서 크게 기대를 하지 않고 방문했는데 생각보다 컬이 잘 나와서 너무 만족해요     머리 말리는 방법도 자세하게 가르쳐주셔서 잘 유지할 수 있을 것 같아요!  다음에 또 머리하러 가겠습니다  ,선*진,5달 전,5.0,0,[],1076,반함,13847.0,이은,수석디자이너,True,여신머리 고데기펌,0,NORMAL,,FRESH,{},False
195,968323,라희디자이너쌤이 반함헤어로 옮기셨다는 소식 듣고 따라갔어요! 저 진짜 파마 안먹는 머리(숱도 없고 가늘고 약하고)에 착 가라앉아서 딱 붙어있는 머리인데....진짜진짜 만족합니다!! 지금까지 라희쌤만큼 머리 잘하시는 분 못본거같아요 강추합니다 ㅎㅎㅎ사진보다 실물이 훨씬훨씬 나아서 글만적어용...,최*나,5달 전,5.0,0,[],1076,반함,,,,False,일반펌,0,NORMAL,,FRESH,{},False
194,972902,"고데기로만 되는 줄 알았는데 파마로도 된다는걸 오늘 처음 알았다,,신의 손이에요 나만 알고 싶은 선생님,,,   파마하고 드라이만 했는데도 고데기 한 것처럼 만들어지는게 너무 신기했어염,,풀리면 또 올거에요",김*희,5달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/cJFdU4/btqz8ZFRJ1b/u8Ts7VJTkLEXRcVpczOnOK/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/cJFdU4/btqz8ZFRJ1b/u8Ts7VJTkLEXRcVpczOnOK/img.png', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/cJFdU4/btqz8ZFRJ1b/u8Ts7VJTkLEXRcVpczOnOK/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,,,,False,수험생 1 PiCK (고데기펌+클리닉+기장추가),0,NORMAL,,FRESH,{},False
193,979335,펌 한번 해보고 쌤이 너무 좋으셔서 뿌염도 하러 갔어요~! 금방 뚝딱 잘 맞춰서 해주셨습니다 :) 함께 일하시는 분이랑 두 분이서 항상 친절하게 해주셔서 좋아용^^ 다음 뿌염때 또 갈게요~~~! ㅎㅎ,장*희,5달 전,4.5,0,[],1076,반함,13847.0,이은,수석디자이너,True,새싹 뿌리염색(뿌리염색+트리트먼트),0,NORMAL,,RETREATMENT,{},False
192,981339,고데기를 많이해서 파마가 안나올 줄 알았는데  생각보다 고데기한 것 처럼 잘 나와서 너무너무 좋았어용❤️❤️  파마 풀리면 또 올려구요!!!  머리해주신 선생님 감사합니다  ,김*영,5달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/bgqkxl/btqAhe5kS9j/IDjRi5EX6B5HW30kkNDP7k/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/bgqkxl/btqAhe5kS9j/IDjRi5EX6B5HW30kkNDP7k/img.png', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/bgqkxl/btqAhe5kS9j/IDjRi5EX6B5HW30kkNDP7k/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,,,,False,여신머리 고데기펌,0,NORMAL,,FRESH,{},False
191,982082,여러분 여깁니다 주저없이 선택하세요 일단 다들 너무 친절하게 잘 대해주시고요 컬펌만 하다가 처음으로 이런 펌 해봤거든요 그리고 처음에 파마가 잘 안될수도 있다고 하셔서 걱정했는데 제가 사진을 잘 못찍어서 어떻게 보일지는 모르겠지만 진짜 다른 리뷰들 사진처럼 진짜 잘 나오고 저는 개인적으로 너무너무너무 만족스러웠습니다 마지막에 머리감고 나왔을 때 여기구나 라는 생각이 들더군요 마지막에 머리 손질하는 법도 차근차근 잘 알려주시고 손질하는 법 직접 해보는 시간도 가졌는데 칭찬도 해주셔서 감사했습니다     혹시 고민하고 계시다면 꼭 가세요 후회 없을거예요 머리 예쁘게 해주셔서 감사합니다❤,이*경,5달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/cUEiMc/btqAiMfW5e4/Zuzq1UU51HTxhQ3Af6r291/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/cUEiMc/btqAiMfW5e4/Zuzq1UU51HTxhQ3Af6r291/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/cUEiMc/btqAiMfW5e4/Zuzq1UU51HTxhQ3Af6r291/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,13847.0,이은,수석디자이너,True,수험생 1 PiCK (고데기펌+클리닉+기장추가),0,NORMAL,,FRESH,{},False
190,982453,처음방문 했는대 사진보여준 그대로 해주셨어영 머리손질방법도 쉽게 알려주시고 너무 만족에용        ,최*지,5달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/RITYZ/btqAiprNi2j/rf9LEtXapTqjgYSN0XxCZ1/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/RITYZ/btqAiprNi2j/rf9LEtXapTqjgYSN0XxCZ1/img.png', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/RITYZ/btqAiprNi2j/rf9LEtXapTqjgYSN0XxCZ1/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,,,,False,여신머리 고데기펌,0,NORMAL,,FRESH,{},False
189,982579,디자이너분과 스텝분들 모두 친절했습니다. 머리도 너무 잘 나왔어요. 머리 손질법도 친절히 가르쳐 주셔서 집에서도 잘 할수 있을꺼 같아요. 만족합니다,박*은,5달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/dFNqCW/btqAjaVjjaQ/TpzsvUixleuNzvnGUUcUoK/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/dFNqCW/btqAjaVjjaQ/TpzsvUixleuNzvnGUUcUoK/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/dFNqCW/btqAjaVjjaQ/TpzsvUixleuNzvnGUUcUoK/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,13847.0,이은,수석디자이너,True,여신머리 고데기펌,0,NORMAL,,FRESH,{},False
188,982941,매장 옮기신다고 듣고 옮기신 매장에는 오늘 처음 방문했는데 파마도 너무 잘해주셨었는데 역시 커트도 너무 이쁘게 잘해주셔서 좋았어요!!감사합니다~~ 다음에는 파마 하러 방문할께요!!,배*정,5달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/dfvLKx/btqAjOdeEha/R0eigHCpHBUmYbhUROeFpK/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/dfvLKx/btqAjOdeEha/R0eigHCpHBUmYbhUROeFpK/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/dfvLKx/btqAjOdeEha/R0eigHCpHBUmYbhUROeFpK/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,,,,False,[컷기획전]존예컷,0,NORMAL,,FRESH,{},False
187,983859,사실 다른 미용실에서 파마 안된다고 거절 당하고 시무룩 했었는데 손상모에도 펌이 잘 나온 후기를 보고 찾아갔는데 파마도 잘나왔고 드라이 방법 이렇게 구체적으로 알려주시는 곳 처음이에요 .. 그리고 모든 분들이 엄청 친절하셔서 기분좋게 머리하고 왔어요. 앞으로 여기로 정착할 수 있을 것 같아요. 클리닉 받으러 또 갈게요^^,김*영,5달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/cvnLCl/btqAlUcY56q/1a2hxLCjB8V21BHBf7Wl1k/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/cvnLCl/btqAlUcY56q/1a2hxLCjB8V21BHBf7Wl1k/img.png', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/cvnLCl/btqAlUcY56q/1a2hxLCjB8V21BHBf7Wl1k/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,13847.0,이은,수석디자이너,True,여신머리 고데기펌,0,NORMAL,,FRESH,{},False
186,985292,믿고 맡기는 라희쌤~ 반함헤어로 옮기시고 두 번째 방문이예요. 항상 어울리는 스타일 추천해주시고 예쁜 머리 해주셔서 감사해요,정*혜,5달 전,5.0,0,[],1076,반함,,,,False,시세이도 셋팅,0,NORMAL,,RETREATMENT,{},False
185,991841,약속있어서 급하게 뿌염하려고 예약잡았는데 뿌리색상도 잘맞춰주시고 드라이하는 방법까지 세심하게 알려주셨어요~시간도 한시간밖에 안 걸려서 약속늦지않고 잘도착했습니다! 감사합니다^^,이*은,5달 전,5.0,0,[],1076,반함,,,,False,새싹 뿌리염색(뿌리염색+트리트먼트),0,NORMAL,,FRESH,{},False
184,992475,머리가 얇고 축쳐지는 머리입니다. 손상도도 심해서 복구펌으로 고데기펌했는데용 너무이쁘게 잘나와서 기쁩니당 ㅋㅋ 손질하는 법도 엄청자세히 잘 알려주셔서 좀연습하면 잘 할수있을고같아요!!! 신경써주셔서 감사합니다ㅎㅎ,김*영,5달 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/cKiVyU/btqAsVxc287/ASxmctQooycDkWa3HdCdkk/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/cKiVyU/btqAsVxc287/ASxmctQooycDkWa3HdCdkk/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/cKiVyU/btqAsVxc287/ASxmctQooycDkWa3HdCdkk/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,1958.0,히로,원장,True,여신머리 고데기펌,0,NORMAL,,FRESH,{},False
241,646393,친절하게 머리 손질하는것까지 자세하게 알려주시고 감사드려요!,김*진,1년 전,5.0,0,[],1076,반함,1958.0,히로,원장,True,여신머리 고데기펌,0,NORMAL,,FRESH,{},False
163,1893,오늘 12시 예약 하구 매장 방문 했는데 오전이라그런지 북적이지는 않았어요^^ 제 친구가 윤성쌤한테 파마를 했는데 너무 맘에 든다구 해서 친구추천 받아서 가봤어요 ㅋㅋ 처음 봤을땐 좀.. 다가가기 힘들거같았는데 ㅎㅎㅎ 얘기 해보니 너무 친절하셔서 좋았어요!! 같이 해주신 직원분도 친절 하시고 음료도 짱 맛있었어요!! ㅋㅋㅋ 강아지도 귀여웠구요ㅎㅎㅎ 다음에는 윤성쌤한테 뿌리염색이랑 크리닉 박으려구용^^* 머리가 잘 되서 그런지 오늘 하루 기분이 좋네요~ 맘에 들어서 글 남겼습니당 윤성쌤짱        수고하세요^^!,박*아,3년 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/YnVl6/btqdRaCuUUw/4F3i3i2lUpikqk5dSmRjQ0/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/YnVl6/btqdRaCuUUw/4F3i3i2lUpikqk5dSmRjQ0/img.png', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/YnVl6/btqdRaCuUUw/4F3i3i2lUpikqk5dSmRjQ0/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함헤어,,,,False,프리미엄 셋팅,0,NORMAL,,NONE,{},False
242,613764,"맘에 들어요◡̈ 직원분들 다 친절하시고, 원장님이 첨부터 끝까지 세심하게 다 해주신게 좋았어요 또갈게요!̆̈",조*영,1년 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/bD1hsm/btquuTK17Tg/kTpF2sKKKnnhzbCTAQmRYk/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/bD1hsm/btquuTK17Tg/kTpF2sKKKnnhzbCTAQmRYk/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/bD1hsm/btquuTK17Tg/kTpF2sKKKnnhzbCTAQmRYk/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,1958.0,히로,원장,True,여신머리 고데기펌,0,NORMAL,,FRESH,{},False
244,590435,디자이너 선생님이 드라이 방법을 열심히 설명해주시고 연습도 시켜주셔서 집에서 혼자 어떻게 관리 하는지 알게해주세요   다만 제가 똥손인건지  ㅠㅠ 미용실에서 드라이 한것만큼 이쁘게 안나와서 슬퍼영 ㅠ 하지만 앞머리가 항상 볼륨이 없이 눌렸었는데 선생님이 딱 알아채시고 교정해주시겠다고 해서 놀랐어요!! 지금 앞머리가 안눌려서 너무 좋아요 ...!! 다른직원분들도 다 친절하시고 귀여운강아지도 있습니다,차*현,1년 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/jzQQl/btqtOvrdYgw/zZavm47gVD78x1s4HXA09k/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/jzQQl/btqtOvrdYgw/zZavm47gVD78x1s4HXA09k/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/jzQQl/btqtOvrdYgw/zZavm47gVD78x1s4HXA09k/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함,13847.0,이은,수석디자이너,True,"고데기펌 올인원 해성,이은디자이너",0,NORMAL,,FRESH,{},False
301,131385,시술과 서비스 모두 만족스러웠습니다 예약 전에 리뷰만 보고 결정하는 거라 걱정했지만 괜한 걱정이었네요 고민하고 계시다면 추천드립니다~^^,권*나,2년 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/3QwRM/btqg2Jo5W69/DolfOOK9mhKsYF89n5eY6k/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/3QwRM/btqg2Jo5W69/DolfOOK9mhKsYF89n5eY6k/img.png', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/3QwRM/btqg2Jo5W69/DolfOOK9mhKsYF89n5eY6k/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함헤어,,,,False,프리미엄 셋팅,0,NORMAL,,NONE,"{'id': 51058, 'comment': '감사합니다 다음번에도 예쁜 헤어스타일 기대해주세요 ^^', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
300,138094,시술전 스타일 상담도 꼼꼼하게 해 주시고 집에서 관리하는 방법도 굉장히 자세히 알려주셨어요~  오랜만에 머리하는거라 기대많았는데 예쁘게 잘돼서 기분좋아요~~,옥*주,2년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,시세이도 셋팅,0,NORMAL,,NONE,"{'id': 51059, 'comment': '감사합니다 고객님~ 예쁘게 손질해주시고 다음에 또 뵐게요 ^^', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
299,139069,"지금까지 비싼돈들여 펌을해도 마음에 든적이 없었는데 이번엔 정말 마음에 들어요!!!!❣️ 원장님께서 제가 원하는 스타일대로 맞춰주시려고 하고,, 씨컬이 처음에 생각보다 너무 세게 말렸다고 제가 해달라고 하지도 않았는데 먼저 시간만 괜찮으시면 다시 해주시겠다고 해서 시술 다시 받았네요ㅎㅎ 결과적으로 자연스럽고 딱 제가 원하던 머리가 나왔어요!!! 다음에 또 방문할게요 감사합니다.",박*경,2년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,시세이도 셋팅,0,NORMAL,,NONE,"{'id': 51060, 'comment': '감사합니다 고객님 ~^^ 고객님이  만족하실때까지 최선을 다하겟습니다 ~', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
298,141674,두번째 방문했어요~! 펌하면 컬이 잘안나오는 편인데 이번에도 역시 만족합니다. 상담도 꼼꼼히 해주시고 손질방법도 잘알려주세요 추천합니다^^,김*연,2년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,"{'id': 51061, 'comment': '믿고 방문해주셔서 감사합니다 ^^ 항상 잘 기억했다가 예쁘게 변신해드릴게요 ~', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
297,142265,대만족입니다! 친절하신 원장님이 스타일도 너무 어울리게 잡아주셔서 아주 만족스럽고 다음에 또 방문해서 다른 스타일도 해보고싶어요 > <,최*정,2년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,시세이도 셋팅,0,NORMAL,,NONE,"{'id': 51062, 'comment': '감사합니다 항상 만족하실수있게 최선을 다하겠습니다 ^^', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
296,144655,어떤 스타일이 지금 머리에서 나올 수 있는지 꼼꼼하게 짚어주시고 머리해주세요 :) 펌 이후 친절한 설명까지! 감사드립니다!,서*주,2년 전,4.5,0,[],1076,반함헤어,,,,False,시세이도 셋팅,0,NORMAL,,NONE,"{'id': 51063, 'comment': '감사합니다 고객님 ^^ 항상 최선을 다하겠습니디~ 다음에 또 뵈어요 ^^', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
295,154168,볼륨없는 생머리가 고민이었는데 풍성하고 탱글한 방금 고데기하고 나온것 같은컬 만들어 주셔서 완전 만족이에요ㅎㅎ 직접 말리는 연습해보라고도 해주시고 알려주신대로 이쁘게 잘 하고다닐게요!!,권*영,2년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,시세이도 셋팅,0,NORMAL,,NONE,"{'id': 56158, 'comment': '감사합니다 ^^다음에도 예쁘게 변신 도와드릴게요 ~', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
302,129006,설마햇는데... 내가 상상하던 컬이 나왓어요!! 감사합니다~~ 반함헤어에 진짜 반함 ㅋㅋㅋ,김*신,2년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,프리미엄 셋팅,0,NORMAL,,NONE,"{'id': 41667, 'comment': '감사합니다 반함입니다 ^^* 여자 머리 전문 미용실로써 최선을 다하겠습니다 ~~', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
294,158348,머리도 잘해주시고 친절하시게 후관리까지 신경써주셔서 너무 감사했습니다. 직접 해보게 하고 가르쳐주시더라구오. 이제는 집에서 관리도 잘할수 있을거 같아요.,홍*는,2년 전,4.5,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/bWF6jM/btqhuwIg38A/DXHwRJJWkFhd2pRYb5CBGk/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/bWF6jM/btqhuwIg38A/DXHwRJJWkFhd2pRYb5CBGk/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/bWF6jM/btqhuwIg38A/DXHwRJJWkFhd2pRYb5CBGk/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함헤어,1958.0,히로,원장,True,로레알 셋팅,0,NORMAL,,NONE,"{'id': 56159, 'comment': '감사합니다 ^^펌이 잘나오셔서 다행이에요 손질 알려드린데로 예쁘게 잘해주세요 ~', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
292,167722,"지우쌤이 긴머리펌 잘하신다는 리뷰보고 예약했어요. 반곱슬에 숱도 많아서 항상 펌하면 망하다보니 용기내서 한 시도인데, 너무 맘에들어요! 직원분들 할로윈분장도 너무 귀여우시고 친절하신ㅠㅠ 머리 잘해주셔서 감사합니다 :)",박*영,2년 전,5.0,1,"[{'photoThumbUrl': 'https://mud-kage.kakao.com/dn/c6pKF4/btqh3pJb972/NuWTcyXMRlfrEj9hJ1XGR1/img_375x375.jpg', 'photoUrl': 'https://mud-kage.kakao.com/dn/c6pKF4/btqh3pJb972/NuWTcyXMRlfrEj9hJ1XGR1/img.jpg', 'resizedPhoto': {'photoUrl': 'https://mud-kage.kakao.com/dn/c6pKF4/btqh3pJb972/NuWTcyXMRlfrEj9hJ1XGR1/img_375x375.jpg', 'photoWidth': 375, 'photoHeight': 375}}]",1076,반함헤어,,,,False,시세이도 셋팅,0,NORMAL,,NONE,"{'id': 62603, 'comment': '감사합니다 다음에도 만족하실 수 있도록 최선을 다하겠습니다 ^^*', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
291,169027,헤어 정말 마음에 들어요!  말리고 손질하는 법을 성심껏 알려주셔서 집에서도 따로 셋팅하지 않아도 스타일이 유지되네요 전반적으로 세심하게 시술하신다는 느낌을 많이 받았어요~감사합니다^^,채*온,2년 전,4.8,0,[],1076,반함헤어,1958.0,히로,원장,True,시세이도 셋팅,0,NORMAL,,NONE,"{'id': 62604, 'comment': '감사합니다 ~^^다음에도 예쁘게 잘해드릴게요 ~~', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
290,175412,다음에 또 갈께요~*,허*실,2년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,시세이도 셋팅,0,NORMAL,,NONE,"{'id': 76716, 'comment': '감사합니다 또 뵐게요 ~^^!', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
289,178761,"저는 지난 금요일에 샵을 예약했고, 샵 매장 분들이 친절하게 해주셔서 편하게 받을 수 있었어요 먼저 묻지않아도 이것저것 설명해주셔서 정말 감사했구요. 컬 상태가 너무 느러지는 것 같으면 2주안에만 오면 다시 봐주신다고도 해주셔서 믿음이 갔어요ㅋㅋ 컬이 일부분 좀 늘어보기인 하는데 아직 말리는게 서투른건지 좀 더 연습해보려구요",노*정,2년 전,5.0,0,[],1076,반함헤어,,,,False,로레알 셋팅,0,NORMAL,,NONE,"{'id': 76717, 'comment': '감사합니다 다음에 또 뵐게요 ^*', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
288,183649,긴 텀이 있었던 두번째 방문인데도 기억해주시는 원장님~! 머리 많이 상해서 왔는데도 괜찮다고 할수있다고 희망을 주시며ㅎㅎ 원래 펌 하나도 안나오는 머리인데 완전 잘나오고 머릿결도 좋아졌어요~! 희미하지만 좋았던 기억이 역시 맞았나봐여! 이제 여기 단골될것같습니당☺️ 봄이 되면 s컬하러 갈게요~,강*현,2년 전,5.0,0,[],1076,반함헤어,1958.0,히로,원장,True,시세이도 셋팅,0,NORMAL,,NONE,"{'id': 76720, 'comment': '다음에도 예쁘게 해드릴게요 ^^*', 'updateDate': '2년 전', 'author': '반함', 'complianceStatus': 'NORMAL', 'blindAt': ''}",False
